pilot_row_index	source_row_index	source_file_index	id	word	_5	context	w_word	wo_word	followup	human_negative_followups	human_negative_pilot_row_indices	human_negative_source_row_indices	human_negative_count	followup_token_length	followup_final_punctuation	build_seed	human_negative_target	row_limit	prompt_with	prompt_without	next_speaker	fold_id	gold_log_prob_with	gold_log_prob_without	gold_token_count_with	gold_token_count_without	gold_delta	margin_human_with	margin_human_without	effect_delta	human_negative_log_probs_with	human_negative_log_probs_without	ablation_condition	mask_percent
22	22	52	327	not		Why don't you sit down and relax, darling?__eou__I don't want to.__eou__Well, come over and talk to me then.	Certainly not.	Certainly.	May I turn on the TV then?	"[""What happens if you exceed the limits?"",""What can you do when this happens?"",""You don\u2019t like this sort of exercise?"",""Really? Are you going to introduce us?"",""Have you got a sore throat, too?""]"	[1079,527,401,754,1045]	[1079,527,401,754,1045]	5	7	?	13	5		"Speaker 1: Why don't you sit down and relax, darling?
Speaker 2: I don't want to.
Speaker 1: Well, come over and talk to me then.
Speaker 2: Certainly not.
Speaker 1: "	"Speaker 1: Why don't you sit down and relax, darling?
Speaker 2: I don't want to.
Speaker 1: Well, come over and talk to me then.
Speaker 2: Certainly.
Speaker 1: "	Speaker 1	1	-20.819671630859375	-23.8602294921875	8	8	3.040557861328125	8.109190750122071	4.4666584014892585	3.6425323486328125	[-34.84375,-23.78125,-32.54494667053223,-29.903564453125,-23.57080078125]	[-34.05078125,-25.2177734375,-31.84702491760254,-28.51544189453125,-22.00341796875]	none	0.0
23	23	54	333	not		Dad, what are we doing tonight for fun?__eou__We're going over to Mrs. Smith's place to help her with her yard work.	Yard work? I said' what are we doing for fun', not work!	Yard work? I said' what are we doing for fun', work!	It will be fun. And besides, you'll be in the best company.	"[""Oh, you look stunning. Your dress really goes well with your shoes."",""I am sorry, there is no window seat in the non-smoking room."",""I am sorry for that. We will improve the dishes next time."",""But I put my foot down and insisted on her forgetting that."",""I don't think so. I know I've put on weight this winter.""]"	[469,986,67,645,164]	[469,986,67,645,164]	5	12	.	13	5		"Speaker 1: Dad, what are we doing tonight for fun?
Speaker 2: We're going over to Mrs. Smith's place to help her with her yard work.
Speaker 1: Yard work? I said' what are we doing for fun', not work!
Speaker 2: "	"Speaker 1: Dad, what are we doing tonight for fun?
Speaker 2: We're going over to Mrs. Smith's place to help her with her yard work.
Speaker 1: Yard work? I said' what are we doing for fun', work!
Speaker 2: "	Speaker 2	1	-29.936767578125	-30.6497802734375	16	16	0.7130126953125	17.669900512695314	16.693283081054688	0.9766174316406264	[-42.662879943847656,-49.99853515625,-52.4013671875,-50.50341796875,-42.467140197753906]	[-42.763397216796875,-49.92512512207031,-52.409912109375,-50.353515625,-41.26336669921875]	none	0.0
24	24	59	355	not		( A stranger stops to help ) Everything OK?	No! My tour bus got a speeding ticket not ten minutes ago. Now my engine is on fire!	No! My tour bus got a speeding ticket ten minutes ago. Now my engine is on fire!	I think that's just steam. Your engine's overheated.	"[""I guess I never thought of that before."",""Right, OK. That, again, shouldn't be a problem."",""Why is that? It is called real art."",""They may have some difficulty in doing it."",""So you can learn a lot from him.""]"	[350,1279,736,706,454]	[350,1279,736,706,454]	5	8	.	13	5		"Speaker 1: ( A stranger stops to help ) Everything OK?
Speaker 2: No! My tour bus got a speeding ticket not ten minutes ago. Now my engine is on fire!
Speaker 1: "	"Speaker 1: ( A stranger stops to help ) Everything OK?
Speaker 2: No! My tour bus got a speeding ticket ten minutes ago. Now my engine is on fire!
Speaker 1: "	Speaker 1	0	-26.2587890625	-27.06005859375	13	13	0.80126953125	10.173266601562503	9.386444091796875	0.7868225097656278	[-23.234375,-40.2686767578125,-45.974609375,-42.0576171875,-30.625]	[-23.43408203125,-40.934173583984375,-46.140625,-41.791015625,-29.9326171875]	none	0.0
25	25	60	360	not		Chinese tea is famous all over the world. I want to buy several boxes.__eou__There are various kinds of tea in China. It depends on the taste and effect.	Well, I do not know Chinese tea at all.	Well, I do know Chinese tea at all.	This is green tea, you can drink it in summer. It can relieve summer-heat and it is good for maintaining your lungs.	"[""Oh, that must be because of my four-year-old daughter. She is always flushing things down the toilet. You know how kids are."",""Right. If the cheque is coming from the US, into a local currency account it will take 7 working days to clear."",""I really miss the change of seasons like we have in Colorado.but I must admit, this sure is a nice spring day."",""I see. Let me show you some samples of various qualities. This one is very nice. It's three hundred and fifty dollars."",""Of course. It's urgent. I think the partie nt is suffering from acute appendicitis. He may die if not treated in time.""]"	[283,1277,670,55,965]	[283,1277,670,55,965]	5	22	.	13	5		"Speaker 1: Chinese tea is famous all over the world. I want to buy several boxes.
Speaker 2: There are various kinds of tea in China. It depends on the taste and effect.
Speaker 1: Well, I do not know Chinese tea at all.
Speaker 2: "	"Speaker 1: Chinese tea is famous all over the world. I want to buy several boxes.
Speaker 2: There are various kinds of tea in China. It depends on the taste and effect.
Speaker 1: Well, I do know Chinese tea at all.
Speaker 2: "	Speaker 2	1	-64.82573318481445	-64.96418762207031	27	27	0.13845443725585938	22.039234924316403	21.785612487792974	0.253622436523429	[-77.844482421875,-90.61869812011719,-100.257080078125,-68.09918212890625,-97.50539779663086]	[-79.51959228515625,-90.72566986083984,-98.575927734375,-67.3729248046875,-97.55488586425781]	none	0.0
26	26	61	367	not		Would you like to see our new shirts?	Sorry, but I'm not really that interested in those things.	Sorry, but I'm really that interested in those things.	Well, they are very nice you know.	"[""I never thought about it that way."",""I guess I need all of them."",""Fine. I'll be ready in a minute."",""Maybe I would talk with him someday."",""Thank you. That's very kind of you.""]"	[145,827,69,587,985]	[145,827,69,587,985]	5	7	.	13	5		"Speaker 1: Would you like to see our new shirts?
Speaker 2: Sorry, but I'm not really that interested in those things.
Speaker 1: "	"Speaker 1: Would you like to see our new shirts?
Speaker 2: Sorry, but I'm really that interested in those things.
Speaker 1: "	Speaker 1	4	-20.3817138671875	-21.074462890625	9	9	0.6927490234375	5.175594329833984	4.206623840332032	0.9689704895019524	[-18.926742553710938,-30.609375,-23.79736328125,-35.716796875,-18.736263275146484]	[-19.114151000976562,-29.1884765625,-23.515625,-35.9140625,-18.673118591308594]	none	0.0
27	27	65	379	not		What can I do for you?__eou__I'd like to buy a keepsake for my girlfriend. Could you make a recommendation for me?__eou__I'd like to. How do you like the hat?	It's not special. It can be seen everywhere.	It's special. It can be seen everywhere.	How about the umbrella? It's made of wood and paper. It's very beautiful.	"[""You are absolutely right. They are too brief. They don't tell you anything."",""Neither am I. It's just that the best-looking girls are in that club."",""I\u2019m so sorry! OK, so you just want a simple message on it."",""We usually recommend that you bring your car in every five thousand kilometers."",""No, but we\u2019Ve got a hurry. It will be the rush hour soon.""]"	[392,857,85,223,157]	[392,857,85,223,157]	5	13	.	13	5		"Speaker 1: What can I do for you?
Speaker 2: I'd like to buy a keepsake for my girlfriend. Could you make a recommendation for me?
Speaker 1: I'd like to. How do you like the hat?
Speaker 2: It's not special. It can be seen everywhere.
Speaker 1: "	"Speaker 1: What can I do for you?
Speaker 2: I'd like to buy a keepsake for my girlfriend. Could you make a recommendation for me?
Speaker 1: I'd like to. How do you like the hat?
Speaker 2: It's special. It can be seen everywhere.
Speaker 1: "	Speaker 1	3	-32.32537841796875	-34.00048828125	18	18	1.67510986328125	24.097399139404295	22.973481750488283	1.1239173889160128	[-46.13744354248047,-56.387271881103516,-54.58135986328125,-49.650390625,-75.357421875]	[-47.49101257324219,-57.12346649169922,-56.4697265625,-47.9892578125,-75.79638671875]	none	0.0
28	28	66	381	not		Has someone already helped you?	No, not yet. I'd like to buy a teapot.	No, yet. I'd like to buy a teapot.	Which do you like best?	"[""Can I help you pack?"",""Why are you feeling depressed?"",""I\u2019m Jack. What\u2019s your name?"",""Any marks on his face?"",""What is your greatest weakness?""]"	[910,399,840,205,1046]	[910,399,840,205,1046]	5	5	?	13	5		"Speaker 1: Has someone already helped you?
Speaker 2: No, not yet. I'd like to buy a teapot.
Speaker 1: "	"Speaker 1: Has someone already helped you?
Speaker 2: No, yet. I'd like to buy a teapot.
Speaker 1: "	Speaker 1	4	-12.488422393798828	-12.470596313476562	6	6	-0.017826080322265625	10.990042877197265	10.91331787109375	0.07672500610351562	[-19.406982421875,-22.619537353515625,-24.373619079589844,-28.0810546875,-22.9111328125]	[-19.275360107421875,-22.881011962890625,-24.284683227539062,-27.91796875,-22.560546875]	none	0.0
29	29	67	383	not		I need some flowers for my girlfriend.__eou__No problem. Would you like some artificial carnations?	Oh, no. Carnations are not very elegant. Artificial flowers have no passion.	Oh, no. Carnations are very elegant. Artificial flowers have no passion.	How much did you want to spend?	"[""Can I see it for a second?"",""Would you consider it your favorite class?"",""Is there any special brand you'd like?"",""What are you going to do then?"",""May I turn on the TV then?""]"	[1207,342,103,785,421]	[1207,342,103,785,421]	5	7	?	13	5		"Speaker 1: I need some flowers for my girlfriend.
Speaker 2: No problem. Would you like some artificial carnations?
Speaker 1: Oh, no. Carnations are not very elegant. Artificial flowers have no passion.
Speaker 2: "	"Speaker 1: I need some flowers for my girlfriend.
Speaker 2: No problem. Would you like some artificial carnations?
Speaker 1: Oh, no. Carnations are very elegant. Artificial flowers have no passion.
Speaker 2: "	Speaker 2	3	-17.412933349609375	-17.7392578125	8	8	0.326324462890625	9.414971923828126	8.649089050292968	0.7658828735351584	[-26.537109375,-42.309814453125,-25.9849853515625,-12.8695068359375,-26.4381103515625]	[-25.25341796875,-42.0340576171875,-25.282928466796875,-13.361228942871094,-26.010101318359375]	none	0.0
30	30	68	385	not		Dad, do you know where Mom is?__eou__I think she is in her room putting a little something together for you to take to school with you.	She'd better not start crying like she usually does.	She'd better start crying like she usually does.	I know, but she is going to miss you something awful. Have I told you how proud I am of you?	"[""I am better. I will go out to have a visit to my aunt. Why don't we have fun on weekend?"",""Thank you. I'd tike to buy some milk powder for my baby. Is there anything that you can recommend for me?"",""It's hard for us to believe it. Our instruments have been the best quality for years. Have you any reliable evidence?"",""English and computer skills are comparatively important to this position, especially in the starting period. What\u2019s your ability in these two fields?"",""Yes, it does seem a little silly to cash it now. I'll probably need about 25,000 RIB. Will that be a problem?""]"	[477,31,1306,1090,1247]	[477,31,1306,1090,1247]	5	21	?	13	5		"Speaker 1: Dad, do you know where Mom is?
Speaker 2: I think she is in her room putting a little something together for you to take to school with you.
Speaker 1: She'd better not start crying like she usually does.
Speaker 2: "	"Speaker 1: Dad, do you know where Mom is?
Speaker 2: I think she is in her room putting a little something together for you to take to school with you.
Speaker 1: She'd better start crying like she usually does.
Speaker 2: "	Speaker 2	2	-38.638580322265625	-42.41522216796875	24	24	3.776641845703125	56.3726318359375	51.967260742187506	4.4053710937499915	[-92.0614013671875,-79.539794921875,-94.74072265625,-102.0537109375,-106.66043090820312]	[-92.0291748046875,-78.6900634765625,-93.554931640625,-101.06982421875,-106.56842041015625]	none	0.0
31	31	70	388	not		Do I have to deposit my handbag at the checkroom?	No, you do not have to. The handbag can be taken with you. There is the cart at the entrance.	No, you do have to. The handbag can be taken with you. There is the cart at the entrance.	Thank you. I'd tike to buy some milk powder for my baby. Is there anything that you can recommend for me?	"[""It's hard for us to believe it. Our instruments have been the best quality for years. Have you any reliable evidence?"",""I know, but she is going to miss you something awful. Have I told you how proud I am of you?"",""I am better. I will go out to have a visit to my aunt. Why don't we have fun on weekend?"",""What? We are merging with Trusten? I never thought that would happen.Will we be getting new owners? Will it affect our jobs?"",""English and computer skills are comparatively important to this position, especially in the starting period. What\u2019s your ability in these two fields?""]"	[1306,30,477,835,1090]	[1306,30,477,835,1090]	5	21	?	13	5		"Speaker 1: Do I have to deposit my handbag at the checkroom?
Speaker 2: No, you do not have to. The handbag can be taken with you. There is the cart at the entrance.
Speaker 1: "	"Speaker 1: Do I have to deposit my handbag at the checkroom?
Speaker 2: No, you do have to. The handbag can be taken with you. There is the cart at the entrance.
Speaker 1: "	Speaker 1	1	-68.06153869628906	-67.84194564819336	26	26	-0.21959304809570312	18.804019165039065	18.811338043212885	-0.0073188781738195985	[-88.15728759765625,-66.92935180664062,-79.30224609375,-105.93011474609375,-94.0087890625]	[-87.6651611328125,-66.18328857421875,-79.49267578125,-106.59619140625,-93.3291015625]	none	0.0
